family,source_grid,simulation_cutoff,seed_bandwidth,target_energy,kx,ky,kz,ux_real,ux_imag,uy_real,uy_imag,uz_real,uz_imag
orthogonal-bundle,16,5,3,10,3,1,0,-0.080391377992137331,-0.0039436535485866059,0.24117413397641199,0.011830960645759817,0.0052906640988926367,-0.027961867429286118
orthogonal-bundle,16,5,3,10,3,1,1,0.0038202848186865961,0.00013373344771595817,0.0041593725937524792,0.026415844697399098,-0.015620227049812269,-0.02681704504054697
orthogonal-bundle,16,5,3,10,3,1,2,-0.0024862585562641227,0.010456592315759424,-0.014262190379392659,-0.044006090451225478,0.010860483024092515,0.0063181567519735972
orthogonal-bundle,16,5,3,10,3,1,3,-0.017310375598649237,0.0071232427453187955,-0.0018151752245754002,-0.022823729359711373,0.017915434006841039,0.00048466704125166396
orthogonal-bundle,16,5,3,10,3,1,-3,0.0031718320529767071,0.018477601705494614,-0.061573397515817731,0.0078694167462144485,-0.017352633785629203,0.021100740620899432
orthogonal-bundle,16,5,3,10,3,1,-2,0.0035601009592378815,0.025859983645620369,0.0036500193935210634,-0.053908789764297686,0.0071651611356173504,0.011835580586281711
orthogonal-bundle,16,5,3,10,3,1,-1,0.0063521051762670932,0.022181218742157869,-0.0058310849849013448,-0.056489824518487025,0.013225230543899935,0.010053831707986577
orthogonal-bundle,16,5,3,10,3,2,0,0.053737371868164081,0.0061725569431112645,-0.080606057802246153,-0.0092588354146668963,0.047263724917523273,0.072973558261951829
orthogonal-bundle,16,5,3,10,3,2,1,-0.0082478476830562964,-0.018198743516130621,-0.0031132597992491757,-0.0072174550860055224,0.030970062647667256,0.069031140720402881
orthogonal-bundle,16,5,3,10,3,2,2,0.00051963937698729014,-0.028232306605770457,0.01179695483044862,0.036088305291032623,-0.012576413895929553,0.0062601546176230686
orthogonal-bundle,16,5,3,10,3,2,3,0.01821732171296804,-0.0069609115744326986,0.00040619086504832964,0.015041855398968977,-0.018488115623000258,-0.003066992024879952
orthogonal-bundle,16,5,3,10,3,2,-3,-0.021295886219747148,-0.0072837279376614427,0.031239299847553668,-0.019574460491046518,-0.00046968632137803825,-0.020333368265025787
orthogonal-bundle,16,5,3,10,3,2,-2,-0.015576021500676249,-0.014154438581021549,0.0033823476414663175,0.01268600843559207,-0.019981684609548061,-0.0085456494359402533
orthogonal-bundle,16,5,3,10,3,2,-1,-0.01085569359389465,-0.014085079806534258,0.026562373362882887,0.02422551400493083,0.020557665944081826,0.0061957885902588937
orthogonal-bundle,16,5,3,10,3,3,0,-0.017023484560800023,-0.010071463989571672,0.017023484560800026,0.010071463989571672,0.045116001436579851,0.0055190022915406643
orthogonal-bundle,16,5,3,10,3,3,1,0.00054668348127155035,-0.0093658117956327679,-0.0036660322097527751,0.0052928753708168822,0.0093580461854436761,0.01221880927444766
orthogonal-bundle,16,5,3,10,3,3,2,0.015783081686723228,-0.00037034689528174465,-0.015441591597098786,-0.014800242504332395,-0.00051223513443666242,0.022755884099421211
orthogonal-bundle,16,5,3,10,3,3,3,-0.0005394471132109509,-0.005221358089970359,0.0021085117533377346,-0.0029091315855351496,-0.0015690646401267841,0.0081304896755055069
orthogonal-bundle,16,5,3,10,3,3,-3,0.002991397151944047,0.010427341591487838,-0.0077829715760424564,0.011223615845914239,-0.0047915744240984081,0.021650957437402068
orthogonal-bundle,16,5,3,10,3,3,-2,0.0058016322794491324,0.018372033735761698,0.0058550650997265408,-0.016476988161582381,0.017485046068763506,0.0028425683612689702
orthogonal-bundle,16,5,3,10,3,3,-1,0.02371146166638571,0.019107570196765053,-0.011157823114249231,-0.016095323880757715,0.037660915656409437,0.009036738948022021
orthogonal-bundle,16,5,3,10,3,-3,0,0.0076033679417409081,-0.008875283877146008,0.0076033679417409081,-0.008875283877146008,-0.042911148600874881,-0.005894982360757554
orthogonal-bundle,16,5,3,10,3,-3,1,-0.008923690457216792,-0.0014958473635211824,-0.021553191111203501,-0.00037048065829628946,-0.037888501961960135,0.003376100115674679
orthogonal-bundle,16,5,3,10,3,-3,2,-0.0055091280399906734,-0.0037647892284586675,-0.014076640049106351,-0.0014715817477632177,-0.012851268013673518,0.0034398112210431747
orthogonal-bundle,16,5,3,10,3,-3,3,-0.0020576797601611738,0.0057209729955333098,-0.0034857376890078911,0.0081219666645555074,-0.001428057928846718,0.0024009936690221985
orthogonal-bundle,16,5,3,10,3,-3,-3,0.01052705121391302,-0.0014374157012696524,0.0087067091563611237,0.0044130547481661371,0.0018203420575518979,-0.0058504704494357889
orthogonal-bundle,16,5,3,10,3,-3,-2,0.018526230911949354,-0.010984405539897489,0.026800952707297925,-0.0068828411159115701,-0.012412082693022851,-0.006152346635978881
orthogonal-bundle,16,5,3,10,3,-3,-1,-0.0012510668196309038,-0.022884062108583719,0.0062529558421677168,-0.019214524335340152,-0.022512067985395862,-0.011008613319730708
orthogonal-bundle,16,5,3,10,3,-2,0,-0.049245233741994958,-0.0021724167474254479,-0.073867850612992447,-0.0032586251211381722,0.12953877549448375,-0.014521292250161058
orthogonal-bundle,16,5,3,10,3,-2,1,-0.013418546135527712,0.0014257734913902338,0.021683542493257494,-0.012993809637938234,0.083622723393098133,-0.030264939750047157
orthogonal-bundle,16,5,3,10,3,-2,2,-0.0022593653297694606,0.0065758565471197086,0.018078656037419719,-0.0072870206368947973,0.021467704032073914,-0.017150805457574358
